game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,category,mechanic,average_rating,users_rated,category_count,mechanic_count,has_expansion,binned_playtime,binned_mechanics,binned_min_age,binned_category,len_description,description_sentiment
86955,6,90,10,3,90,Munchkin Zombies,90,card game,dice rolling,6.35816,2113,4,3,1,Long (61-120 minutes),Game Structure Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,278,0.032615268329554054
87120,4,120,10,2,60,Vintage,120,educational,area movement,6.57227,214,2,4,0,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Educational/Intellectual,141,0.15666666666666668
87141,4,50,13,2,50,ScrumBrawl,50,card game,area movement,6.75454,130,5,3,0,Medium (31-60 minutes),Action & Movement Mechanics,Teen (13+),Unknown/Miscellaneous,383,0.08398989898989899
87200,4,120,12,2,120,Dragon Valley,120,city building,area movement,6.73723,213,4,3,1,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Real-life/Simulation,197,0.05796703296703298
87288,6,10,8,2,10,Cinco,10,abstract strategy,hand management,6.03613,75,1,2,0,Short (0-30 minutes),Pattern & Design Mechanics,Middle Childhood (7-9),Strategy,100,0.04037698412698412
87632,1,15,7,1,15,Escape of the Dead Minigame,15,dice,action point allowance system,6.30504,139,5,4,0,Short (0-30 minutes),Randomness & Chance Mechanics,Middle Childhood (7-9),Children's/Family,340,0.02314814814814816
87821,4,60,12,2,60,Kingdom of Solomon,60,ancient,area control / area influence,6.96598,518,4,6,1,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),History/War,512,0.10782900432900432
87876,4,20,14,1,20,The Card Game of Oz,20,bluffing,card drafting,6.52453,53,5,7,1,Short (0-30 minutes),Action & Movement Mechanics,Teen (13+),Social/Party,248,0.07058358308358308
87890,4,90,10,2,90,Prêt-à-Porter,90,economic,card drafting,7.27365,1188,2,3,0,Long (61-120 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Strategy,287,0.17509276437847868
87893,5,30,8,2,30,Take It or Leave It,30,card game,dice rolling,6.13129,217,2,1,0,Short (0-30 minutes),Randomness & Chance Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,241,-0.0367283950617284
87904,6,60,16,2,60,Trivial Pursuit: Master Edition,60,party game,roll / spin and move,6.20954,262,2,1,0,Medium (31-60 minutes),Action & Movement Mechanics,Teen (13+),Social/Party,97,-0.1378787878787879
87907,4,240,14,2,240,1865: Sardinia,240,economic,auction/bidding,7.71628,145,3,4,0,Very Long (121-240 minutes),Action & Movement Mechanics,Teen (13+),Strategy,534,-0.021783309283309286
88016,4,60,12,2,45,Briefcase,60,economic,deck / pool building,6.42616,536,1,2,1,Medium (31-60 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Strategy,216,0.21866804692891648
88126,12,30,8,4,30,Time's Up! Family,30,memory,acting,6.97844,262,2,3,0,Short (0-30 minutes),Strategic Mechanics,Middle Childhood (7-9),Children's/Family,204,0.02507215007215007
88140,6,15,6,2,15,Stomple,15,abstract strategy,pattern recognition,6.42257,148,2,2,0,Short (0-30 minutes),Strategic Mechanics,Early Childhood (4-6),Strategy,104,0.1142857142857143
88147,1,10,0,1,10,Adaman,10,card game,hand management,6.15471,85,2,1,0,Short (0-30 minutes),Other,Toddler (0-3),Unknown/Miscellaneous,172,0.016959647495361777
88167,16,15,8,4,15,Apples To Apples: Family,15,card game,hand management,5.56731,52,4,2,0,Short (0-30 minutes),Others,Middle Childhood (7-9),Unknown/Miscellaneous,109,0.09375000000000001
88253,2,90,14,2,90,Unconditional Surrender! Case Blue,90,print & play,hex-and-counter,7.59574,94,3,1,0,Long (61-120 minutes),Unique Mechanics,Teen (13+),Unknown/Miscellaneous,232,-0.04030612244897959
88316,4,90,12,2,90,Autokrator,90,fighting,area control / area influence,6.455,120,4,4,1,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Fantasy/Adventure,170,0.21863063407181058
88402,8,20,12,4,20,Crappy Birthday,20,humor,voting,5.71223,386,2,1,1,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Entertainment/Pop Culture,234,0.13552631578947366
88406,1,45,13,1,45,Astra Titanus,45,science fiction,campaign / battle card driven,7.27947,207,2,3,0,Medium (31-60 minutes),Cooperative & Social Mechanics,Teen (13+),Science Fiction/Futuristic,230,-0.008163265306122451
88408,5,45,12,2,45,Nightfall,45,card game,card drafting,6.54137,3449,4,6,1,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,433,0.039585910121624414
88464,4,30,8,2,30,Repello,30,abstract strategy,pattern building,6.44486,146,1,2,0,Short (0-30 minutes),Pattern & Design Mechanics,Middle Childhood (7-9),Strategy,130,0.08333333333333333
88513,6,90,12,3,90,Chicken Caesar,90,ancient,area control / area influence,6.79275,473,4,2,1,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),History/War,259,-0.04734848484848484
88556,5,15,8,2,15,Duel: Once Upon a Game in the West,15,american west,simultaneous action selection,4.3106,50,2,1,0,Short (0-30 minutes),Others,Middle Childhood (7-9),History/War,382,-0.07143887858173573
88559,5,240,16,2,120,Bullfrog Goldfield,240,economic,action point allowance system,6.66196,138,2,9,0,Very Long (121-240 minutes),Action & Movement Mechanics,Teen (13+),Strategy,106,-0.058333333333333334
88691,4,15,8,2,15,The Game of Life: Adventures Card Game,15,card game,card drafting,5.05855,152,1,2,0,Short (0-30 minutes),Cooperative & Social Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,145,-0.05946969696969694
88827,2,45,12,2,45,Battle Cry: 150th Civil War Anniversary Edition,45,american civil war,campaign / battle card driven,7.64571,892,3,4,0,Medium (31-60 minutes),Cooperative & Social Mechanics,Pre-Teen (10-12),History/War,116,0.09
88871,2,180,12,2,180,"Roads to Moscow: Battles of Mozhaysk and Mtsensk, 1941",180,wargame,chit-pull system,7.53301,103,2,3,0,Very Long (121-240 minutes),Randomness & Chance Mechanics,Pre-Teen (10-12),Strategy,388,0.11485628485628488
88922,4,15,8,3,15,Clue Suspect,15,card game,memory,5.63485,295,3,1,0,Short (0-30 minutes),Randomness & Chance Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,126,0.12145909645909647
88931,40,30,4,1,30,"Verbàlia, el joc",30,word game,hand management,6.25078,90,1,5,0,Short (0-30 minutes),Card & Pool Mechanics,Early Childhood (4-6),Social/Party,169,-0.044047619047619044
88950,6,60,10,2,60,Palenque,60,abstract strategy,action point allowance system,6.10542,107,3,6,0,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Strategy,133,0.27187500000000003
88960,5,30,14,2,30,Godzilla: Stomp!,30,bluffing,simultaneous action selection,5.63981,162,2,2,0,Short (0-30 minutes),Card & Pool Mechanics,Teen (13+),Social/Party,135,-0.057561188811188796
89222,4,120,13,2,60,Bloodsuckers,120,card game,action point allowance system,5.91959,74,3,5,0,Long (61-120 minutes),Strategic Mechanics,Teen (13+),Unknown/Miscellaneous,229,0.1869803476946334
89340,0,0,0,2,0,Name 5,0,trivia,roll / spin and move,4.87803,132,1,1,0,Short (0-30 minutes),Action & Movement Mechanics,Toddler (0-3),Educational/Intellectual,258,0.11370851370851373
89342,6,90,18,4,90,Tomorrow,90,bluffing,area control / area influence,6.37972,390,7,7,0,Long (61-120 minutes),Strategic Mechanics,Teen (13+),Social/Party,314,0.03598809523809523
89403,4,20,7,1,20,Big Five,20,animals,hand management,6.38195,169,2,2,0,Short (0-30 minutes),Pattern & Design Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,85,0.07857142857142858
89409,4,15,9,2,15,BattleCON: War of Indines,15,card game,hand management,7.86365,1239,3,5,1,Short (0-30 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,324,0.09919700397641573
89415,12,20,6,1,20,Rory's Story Cubes: Actions,20,dice,co-operative play,6.45157,617,1,4,1,Short (0-30 minutes),Cooperative & Social Mechanics,Early Childhood (4-6),Children's/Family,104,0.08636363636363635
89478,8,35,12,3,35,Imaginiff: 10th Anniversary Edition,35,bluffing,roll / spin and move,5.86286,70,3,3,0,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Social/Party,105,0.1795454545454545
89569,6,30,6,2,30,Uskoci: A Card Game of Croatian Pirates,30,card game,card drafting,5.63293,82,2,5,0,Short (0-30 minutes),Game Structure Mechanics,Early Childhood (4-6),Unknown/Miscellaneous,312,0.04375
89575,2,15,7,2,15,Zip-It,15,real-time,dice rolling,6.24402,92,2,1,0,Short (0-30 minutes),Randomness & Chance Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,75,-0.10952380952380955
89611,5,15,8,3,15,Digger,15,action / dexterity,dice rolling,5.77254,63,3,1,0,Short (0-30 minutes),Randomness & Chance Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,131,0.025183150183150198
89668,4,45,8,1,30,BITS,45,puzzle,tile placement,6.47499,337,1,1,0,Medium (31-60 minutes),Pattern & Design Mechanics,Middle Childhood (7-9),Educational/Intellectual,204,0.02076719576719576
89695,2,45,10,2,45,RoboDerby: Express,45,print & play,action / movement programming,7.16437,144,3,4,1,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,193,0.05523313492063494
89767,4,45,10,1,45,Off the Dead: Chapitre 1 – Morts à Venice Beach,45,card game,co-operative play,6.70333,120,2,2,1,Medium (31-60 minutes),Cooperative & Social Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,225,-0.09999999999999998
89910,4,40,13,1,40,"Run, Fight, or Die!",40,fighting,dice rolling,7.0284,1320,4,3,1,Medium (31-60 minutes),Strategic Mechanics,Teen (13+),Horror,265,0.04365465883323024
89912,1,30,7,1,30,Jasper and Zot,30,dice,chit-pull system,6.16331,139,5,2,0,Short (0-30 minutes),Randomness & Chance Mechanics,Middle Childhood (7-9),Children's/Family,185,0.07805383022774329
89915,4,30,8,2,30,Top & Down,30,abstract strategy,roll / spin and move,5.21774,62,1,1,0,Short (0-30 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Strategy,227,0.21962962962962965
89918,5,30,8,2,30,Mount Drago,30,fantasy,hand management,5.94259,282,1,1,0,Short (0-30 minutes),Other,Middle Childhood (7-9),Fantasy/Adventure,365,0.10128968253968254
89927,4,10,7,2,10,Ramses Return,10,children's game,memory,5.47544,114,3,3,0,Short (0-30 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Children's/Family,309,0.03473370064279155
89928,4,5,6,2,5,Banana Balance,5,action / dexterity,dice rolling,4.425,68,4,1,0,Short (0-30 minutes),Randomness & Chance Mechanics,Early Childhood (4-6),Unknown/Miscellaneous,234,0.09695087521174477
89931,4,10,7,2,10,Frog Rush,10,animals,dice rolling,5.35273,55,3,1,0,Short (0-30 minutes),Randomness & Chance Mechanics,Middle Childhood (7-9),Children's/Family,151,-0.05555555555555558
89951,2,20,7,2,20,Offboard,20,abstract strategy,grid movement,6.63141,124,1,1,0,Short (0-30 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Strategy,138,0.04583333333333333
89952,5,45,13,2,45,Carcassonne: 10 Year Special Edition,45,city building,area control / area influence,7.67391,1358,2,2,1,Medium (31-60 minutes),Strategic Mechanics,Teen (13+),Real-life/Simulation,71,0.03130411255411254
89953,5,10,8,2,10,Carcassonne: The Dice Game,10,dice,dice rolling,5.05731,590,1,1,0,Short (0-30 minutes),Randomness & Chance Mechanics,Middle Childhood (7-9),Children's/Family,98,-0.22857142857142856
89956,4,15,8,2,15,Ninjago: The Board Game,15,dice,co-operative play,5.37052,115,3,2,0,Short (0-30 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Children's/Family,402,-0.0003205128205128162
89972,6,20,7,2,20,15,20,card game,dice rolling,5.86044,91,2,1,0,Short (0-30 minutes),Randomness & Chance Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,246,-0.008815426997245183
89976,8,5,8,2,5,Bugs & Co,5,action / dexterity,memory,5.43212,151,5,2,0,Short (0-30 minutes),Card & Pool Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,233,-0.07773998488284202
90009,12,45,8,3,30,Eselsbrücke,45,memory,memory,6.9379,271,1,2,0,Medium (31-60 minutes),Cooperative & Social Mechanics,Middle Childhood (7-9),Children's/Family,110,0.20833333333333334
90016,5,20,7,2,20,Tricky,20,dice,dice rolling,5.82583,60,1,1,0,Short (0-30 minutes),Randomness & Chance Mechanics,Middle Childhood (7-9),Children's/Family,180,-0.036898395721925145
90040,4,45,10,2,45,Pergamon,45,ancient,set collection,6.95404,1983,1,1,0,Medium (31-60 minutes),Card & Pool Mechanics,Pre-Teen (10-12),History/War,183,0.13657407407407407
90041,4,90,10,2,45,Principato,90,city building,card drafting,6.28022,869,4,3,0,Long (61-120 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Real-life/Simulation,180,0.09077875529488433
90050,8,15,7,2,15,Eleminis,15,card game,hand management,5.93616,159,3,3,0,Short (0-30 minutes),Strategic Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,180,0.06477272727272727
90137,4,90,14,2,90,Blood Bowl: Team Manager – The Card Game,90,card game,area control / area influence,7.38851,8144,4,5,1,Long (61-120 minutes),Strategic Mechanics,Teen (13+),Unknown/Miscellaneous,238,0.08611492673992674
90142,4,30,12,2,30,Tricky Bid,30,card game,auction/bidding,6.19063,80,1,2,0,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,174,0.03235930735930736
90190,4,60,8,2,60,The Secret of Monte Cristo,60,exploration,action point allowance system,6.1943,497,2,3,0,Medium (31-60 minutes),Strategic Mechanics,Middle Childhood (7-9),Fantasy/Adventure,276,-0.03436431989063565
90305,5,90,8,2,30,Cargo Noir,90,economic,auction/bidding,6.5019,2357,1,3,0,Long (61-120 minutes),Strategic Mechanics,Middle Childhood (7-9),Strategy,212,0.15224180581323438
90419,5,75,10,2,75,Airlines Europe,75,aviation / flight,card drafting,7.3744,5388,2,4,1,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Real-life/Simulation,420,0.04529993815708101
90474,3,20,8,2,20,Gold!,20,card game,hand management,6.42308,377,1,2,1,Short (0-30 minutes),Card & Pool Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,240,0.0418560606060606
90730,4,20,8,1,20,Dungeon in a Tin,20,adventure,co-operative play,6.55224,67,5,5,0,Short (0-30 minutes),Cooperative & Social Mechanics,Middle Childhood (7-9),Fantasy/Adventure,247,-0.04972943722943723
90855,4,30,10,2,30,Scavengers,30,animals,hand management,6.12728,81,2,1,0,Short (0-30 minutes),Other,Pre-Teen (10-12),Unknown/Miscellaneous,190,0.020491569833675095
90870,5,30,8,1,30,Pelican Cove,30,puzzle,pattern recognition,6.7571,910,2,1,0,Short (0-30 minutes),Pattern & Design Mechanics,Middle Childhood (7-9),Educational/Intellectual,179,0.16794871794871796
90968,4,15,8,2,15,Knock Your Blocks Off,15,abstract strategy,dice rolling,5.68209,67,5,2,0,Short (0-30 minutes),Randomness & Chance Mechanics,Middle Childhood (7-9),Strategy,313,0.04717958808867901
91010,1,240,12,1,240,Phantom Fury,240,modern warfare,area movement,7.44951,103,2,3,0,Very Long (121-240 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Real-life/Simulation,811,-0.03413095238095239
91034,2,30,9,2,30,Khet 2.0,30,abstract strategy,grid movement,6.84715,494,2,1,1,Short (0-30 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Strategy,118,0.028042328042328042
91050,4,60,12,2,60,Venture Forth,60,adventure,route/network building,6.25038,239,2,1,1,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Fantasy/Adventure,172,0.09145622895622896
91080,4,360,12,1,360,Andean Abyss,360,modern warfare,area control / area influence,7.57684,1257,3,6,0,Extended (241+ minutes),Action & Movement Mechanics,Pre-Teen (10-12),Real-life/Simulation,519,0.07004921179449483
91189,5,90,10,2,90,Ristorante Italia,90,economic,auction/bidding,6.93644,525,1,4,0,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Strategy,232,0.25113095238095234
91312,4,60,11,2,60,Discworld: Ankh-Morpork,60,city building,area control / area influence,7.19032,6898,3,5,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Real-life/Simulation,200,0.05952380952380952
91394,6,10,4,2,10,RinglDing,10,action / dexterity,pattern building,5.73277,83,2,1,0,Short (0-30 minutes),Pattern & Design Mechanics,Early Childhood (4-6),Unknown/Miscellaneous,122,0.04509379509379508
91430,6,20,8,2,20,Schwarz Rot Gelb,20,real-time,pattern building,5.98072,125,1,2,0,Short (0-30 minutes),Pattern & Design Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,264,0.02135642135642135
91514,5,15,5,2,5,Rhino Hero,15,action / dexterity,hand management,7.05442,3355,4,1,0,Short (0-30 minutes),Other,Early Childhood (4-6),Unknown/Miscellaneous,176,0.07503417634996583
91523,4,30,8,1,20,Mondo,30,animals,pattern building,6.60634,2082,4,2,1,Short (0-30 minutes),Pattern & Design Mechanics,Middle Childhood (7-9),Strategy,161,-0.07821969696969697
91534,4,45,10,2,25,Struggle for Catan,45,card game,hand management,6.24503,1655,2,2,1,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,237,-0.06652826340326341
91536,4,30,14,2,30,Quarriors!,30,dice,card drafting,6.81755,11407,3,3,1,Short (0-30 minutes),Card & Pool Mechanics,Teen (13+),Children's/Family,326,0.01549145299145298
91620,4,60,10,2,45,Pastiche,60,educational,card drafting,6.87496,1760,2,6,1,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Educational/Intellectual,380,0.16446969696969696
91666,6,45,6,1,45,Crossboule,45,action / dexterity,area control / area influence,7.08037,135,1,1,0,Medium (31-60 minutes),Strategic Mechanics,Early Childhood (4-6),Unknown/Miscellaneous,65,0.3059523809523809
91668,5,60,10,3,60,Avanti,60,racing,point to point movement,6.31523,151,1,2,0,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Real-life/Simulation,312,-0.007365866456775546
91671,4,20,4,2,15,Da ist der Wurm drin,20,animals,betting/wagering,6.39889,262,4,2,0,Short (0-30 minutes),Strategic Mechanics,Early Childhood (4-6),Children's/Family,238,-0.03365384615384616
91739,2,240,14,2,240,Somme 1918,240,wargame,hex-and-counter,7.86866,67,2,1,0,Very Long (121-240 minutes),Unique Mechanics,Teen (13+),Strategy,479,0.042521367521367516
91759,4,45,8,2,45,Pamplona: Viva San Fermín!,45,animals,hand management,5.99356,139,2,2,0,Medium (31-60 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Real-life/Simulation,123,0.20625
91773,4,45,13,1,45,Resident Evil Deck Building Game: Alliance,45,card game,card drafting,6.81462,487,6,5,1,Medium (31-60 minutes),Strategic Mechanics,Teen (13+),Unknown/Miscellaneous,282,-0.2710561497326203
91817,2,15,8,2,15,City Square Off,15,city building,tile placement,6.55044,172,2,1,0,Short (0-30 minutes),Pattern & Design Mechanics,Middle Childhood (7-9),Real-life/Simulation,151,-0.1
91831,4,30,8,2,30,Got 'Em!,30,abstract strategy,area control / area influence,6.21216,74,1,3,0,Short (0-30 minutes),Strategic Mechanics,Middle Childhood (7-9),Strategy,632,0.12579227292768957
91872,5,60,12,1,60,Dungeons & Dragons: The Legend of Drizzt Board Game,60,adventure,co-operative play,7.34462,4112,6,5,1,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Fantasy/Adventure,105,-0.049999999999999996
91873,5,60,12,3,60,Strasbourg,60,city building,area control / area influence,7.19257,2094,3,4,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Real-life/Simulation,128,0.03409090909090909
91984,5,75,13,2,75,Québec,75,city building,area control / area influence,7.17122,1230,1,3,1,Long (61-120 minutes),Strategic Mechanics,Teen (13+),Real-life/Simulation,323,0.09517396184062851
